6/13/2007,27.3,A e
6/14/2007,28.1,A e
6/15/2007,29.9,A e
6/16/2007,30.8,A e
6/17/2007,31.8,A e
6/18/2007,32,A
6/19/2007,32.3,A
6/20/2007,35.7,A
6/21/2007,56.5,A
6/22/2007,61.2,A
6/23/2007,59.5,A
6/24/2007,58.2,A
6/25/2007,61.4,A
6/26/2007,63.2,A
6/27/2007,63.9,A
6/28/2007,63.1,A
6/29/2007,62.1,A
6/30/2007,61.4,A
7/1/2007,61.5,A
7/2/2007,61.7,A
7/3/2007,62.7,A
7/4/2007,62.4,A e
7/5/2007,62.8,A
7/6/2007,63.6,A
7/7/2007,63.6,A
7/8/2007,64.3,A
7/9/2007,63.5,A
7/10/2007,60.7,A
7/11/2007,60.4,A
7/12/2007,59.9,A
7/13/2007,60.7,A
7/14/2007,60.6,A
7/15/2007,60.6,A
7/16/2007,60.3,A
7/17/2007,60.3,A
7/18/2007,59.6,A
7/19/2007,62.3,A e
7/20/2007,62.9,A e
7/21/2007,75.1,A
7/22/2007,81.2,A
7/23/2007,76.3,A
7/24/2007,76.4,A
7/25/2007,80,A
7/26/2007,80.1,A
7/27/2007,80.8,A
7/28/2007,82,A
7/29/2007,81.1,A
7/30/2007,81.2,A
7/31/2007,81.7,A
8/1/2007,81.5,A
8/2/2007,80.9,A
8/3/2007,81.5,A
8/4/2007,73.5,A
8/5/2007,77.2,A
8/6/2007,81.6,A
8/7/2007,88.2,A
8/8/2007,86.7,A
8/9/2007,85.7,A
8/10/2007,84.5,A
8/11/2007,82.1,A
8/12/2007,80.1,A
8/13/2007,79.3,A
8/14/2007,78.5,A
8/15/2007,83,A
8/16/2007,83.2,A
8/17/2007,83.5,A
8/18/2007,82.4,A
8/19/2007,80.1,A
8/20/2007,78.1,A
8/21/2007,77.9,A
8/22/2007,75.7,A
8/23/2007,72.8,A e
8/24/2007,66.1,A e
8/25/2007,60.2,A
8/26/2007,55,A
8/27/2007,54.7,A
8/28/2007,52.7,A
8/29/2007,57.5,A e
8/30/2007,55.3,A e
8/31/2007,54.8,A
9/1/2007,57.7,A
9/2/2007,58.9,A
9/3/2007,58.9,A
9/4/2007,58.9,A
9/5/2007,58.7,A
9/6/2007,58.9,A
9/7/2007,59.3,A
9/8/2007,59.7,A
9/9/2007,59.5,A
9/10/2007,58.8,A
9/11/2007,60.4,A
9/12/2007,59.1,A
9/13/2007,58.9,A
9/14/2007,59.7,A
9/15/2007,60.8,A
9/16/2007,62,A
9/17/2007,64.2,A
9/18/2007,61.2,A
9/19/2007,62.4,A
9/20/2007,62.7,A
9/21/2007,61.1,A
9/22/2007,68.1,A
9/23/2007,67,A
9/24/2007,56,A
9/25/2007,52.9,A
9/26/2007,47.7,A
9/27/2007,48.5,A
9/28/2007,49.4,A
9/29/2007,49.4,A
9/30/2007,48.8,A
10/1/2007,49.5,A
10/2/2007,49.3,A
10/3/2007,49.2,A
10/4/2007,52.3,A
10/5/2007,58.7,A
10/6/2007,58,A
10/7/2007,57.2,A
10/8/2007,60.3,A
10/9/2007,55.7,A
10/10/2007,47.9,A
10/11/2007,47.9,A
10/12/2007,46.8,A
10/13/2007,47.8,A
10/14/2007,48.5,A
10/15/2007,47.3,A
10/16/2007,56.3,A
10/17/2007,58,A
10/18/2007,58.1,A
10/19/2007,57.7,A
10/20/2007,55.8,A
10/21/2007,57.7,A
10/22/2007,56.6,A
10/23/2007,59.4,A
10/24/2007,62.1,A
10/25/2007,61.6,A
10/26/2007,59.3,A
10/27/2007,58.1,A
10/28/2007,58.4,A
10/29/2007,59.3,A
10/30/2007,59.7,A
10/31/2007,55.8,A
11/1/2007,52.8,A
11/2/2007,53.6,A
11/3/2007,53.4,A
11/4/2007,52.7,A
11/5/2007,50.6,A
11/6/2007,50.3,A
11/7/2007,50.7,A
11/8/2007,51.8,A
11/9/2007,51.9,A
11/10/2007,51.6,A
11/11/2007,51.8,A
11/12/2007,51.6,A
11/13/2007,51.5,A
11/14/2007,50.8,A
11/15/2007,44.1,A
11/16/2007,37.8,A
11/17/2007,37.4,A
11/18/2007,37.5,A
11/19/2007,37.8,A
11/20/2007,37.8,A
11/21/2007,37.5,A
11/22/2007,37.4,A
11/23/2007,37.8,A
11/24/2007,37.4,A
11/25/2007,37.4,A
11/26/2007,37.5,A e
11/27/2007,39.4,A e
11/28/2007,39.1,A e
11/29/2007,39.1,A e
11/30/2007,37.9,A
12/1/2007,38.5,A
12/2/2007,38.5,A
12/3/2007,38,A
12/4/2007,37,A
12/5/2007,37.2,A
12/6/2007,36.8,A
12/7/2007,36.6,A
12/8/2007,37.2,A
12/9/2007,37.1,A
12/10/2007,36.8,A
12/11/2007,35.4,A e
12/12/2007,34.7,A e
12/13/2007,34.9,A e
12/14/2007,36.1,A
12/15/2007,36.4,A
12/16/2007,36.6,A
12/17/2007,36.7,A
12/18/2007,36.6,A
12/19/2007,36.2,A
12/20/2007,37.3,A
12/21/2007,37.4,A e
12/22/2007,36.5,A e
12/23/2007,36.8,A e
12/24/2007,37,A e
12/25/2007,36.3,A e
